"quadrat","quadrat_depth_m","species","length_cm","site","region","region_nation","date","depth_band","visibility_m","bearing","reg_id"
"4",8.5,"Dictyoneurum reticulatum",56,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",50,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",65,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",68,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",79,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",67,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",27,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",21,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"4",8.5,"Dictyoneurum reticulatum",38,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",65,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",73,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",82,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",67,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",78,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",61,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",21,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",94,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",35,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",23,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",36,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",28,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"5",8.5,"Dictyoneurum reticulatum",19,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"6",7.9,"Dictyoneurum reticulatum",70,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"6",7.9,"Dictyoneurum reticulatum",18,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"6",7.9,"Dictyoneurum reticulatum",83,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"6",7.9,"Dictyoneurum reticulatum",74,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",53,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",74,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",49,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",77,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",34,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",65,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",54,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",112,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",121,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"7",8,"Dictyoneurum reticulatum",68,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"8",8.2,"Dictyoneurum reticulatum",54,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"8",8.2,"Dictyoneurum reticulatum",61,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"9",8.2,"Pterygophora californicum",107,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"9",8.2,"Pterygophora californicum",119,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",73,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",147,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",135,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",128,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",91,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",34,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"10",8.3,"Dictyoneurum reticulatum",143,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"deep",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",21,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",44,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",51,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",31,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",66,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",70,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",22,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",41,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",80,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",4.9,"Dictyoneurum reticulatum",70,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",33,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",81,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",28,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",27,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",72,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",81,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",85,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",21,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",10,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",22,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",10,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",24,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",14,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",27,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",40,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",51,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",50,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",102,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",78,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",62,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",50,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",100,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"2",4.8,"Dictyoneurum reticulatum",89,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",83,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",64,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",85,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",11,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",27,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",6,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",25,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",18,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",43,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",40,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",45,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",22,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",20,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",46,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",77,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"3",5.1,"Dictyoneurum reticulatum",26,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"4",4.7,"Dictyoneurum reticulatum",141,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"4",4.7,"Pterygophora californicum",238,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",21,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",38,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",33,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",24,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",16,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"5",4.5,"Dictyoneurum reticulatum",19,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Pterygophora californicum",132,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",120,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",104,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",26,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",30,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",45,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",134,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",53,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",110,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",143,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",90,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"6",4.8,"Dictyoneurum reticulatum",72,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"7",4.8,"Pterygophora californicum",155,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"7",4.8,"Dictyoneurum reticulatum",73,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"7",4.8,"Dictyoneurum reticulatum",138,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"7",4.8,"Dictyoneurum reticulatum",121,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",92,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",39,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",91,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",19,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",33,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",80,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",10,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",10,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",65,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",20,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",37,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",81,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",82,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"8",4.5,"Dictyoneurum reticulatum",43,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"9",4.4,"Dictyoneurum reticulatum",16,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"9",4.4,"Dictyoneurum reticulatum",33,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"10",4.2,"Pterygophora californicum",125,"McMullin","Bella Bella","Heiltsuk",2024-08-01,"shallow",2.5,120,5
"1",7.1,"Cymathere triplicata",154,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",31,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",5,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",12,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",224,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",108,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",182,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",28,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",36,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Cymathere triplicata",140,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Laminaria setchellii",81,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Laminaria setchellii",26,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Laminaria setchellii",46,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Laminaria setchellii",54,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"1",7.1,"Laminaria setchellii",13,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",157,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",162,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",202,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",195,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",70,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",95,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",270,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",75,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",112,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Cymathere triplicata",140,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",21,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",26,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",27,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",32,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",28,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",25,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Laminaria setchellii",33,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Pterygophora californicum",64,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"2",7.2,"Pterygophora californicum",162,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",157,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",89,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",104,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",120,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",107,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",111,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",100,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",251,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",180,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",130,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",279,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",103,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Cymathere triplicata",147,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Laminaria setchellii",45,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Laminaria setchellii",50,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Laminaria setchellii",57,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Laminaria setchellii",10,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"3",7.3,"Pterygophora californicum",131,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",210,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",102,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",183,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",204,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",58,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",63,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",17,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",121,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",144,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Cymathere triplicata",234,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",28,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",31,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",24,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",34,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",47,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Laminaria setchellii",50,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Pterygophora californicum",143,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"4",7.5,"Pterygophora californicum",131,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",149,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",198,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",249,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",284,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",215,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",240,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Cymathere triplicata",300,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",54,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",67,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",51,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",39,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",103,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
"5",7.8,"Laminaria setchellii",79,"Cumshewa","Haida Gwaii","Haida",2024-08-07,"deep",4,300,6
